data/kinetics400/train_video/playing_ukulele/OELUl7M9SMw_000022_000032.mp4 249
data/kinetics400/train_video/answering_questions/rGck6KiZGu8_000903_000913.mp4 2
data/kinetics400/train_video/swimming_breast_stroke/2LXYREvuGgI_000101_000111.mp4 340
data/kinetics400/train_video/hitting_baseball/1zpkVUBxlg0_000022_000032.mp4 153
data/kinetics400/train_video/headbanging/ocs9PbO-hI4_000071_000081.mp4 149
data/kinetics400/train_video/wrapping_present/lp9yjvGLPvc_000022_000032.mp4 394
data/kinetics400/train_video/answering_questions/AqCV6J27onY_000484_000494.mp4 2
data/kinetics400/train_video/singing/mlymRPhBUuY_000080_000090.mp4 304
data/kinetics400/train_video/tickling/s4rEdxqG9qk_000065_000075.mp4 359
data/kinetics400/train_video/pumping_gas/ul3tQDvojHc_000331_000341.mp4 257
data/kinetics400/train_video/doing_laundry/ePZMkzBGQPs_000194_000204.mp4 96
data/kinetics400/train_video/headbanging/IWvagDN7PHo_000047_000057.mp4 149
data/kinetics400/train_video/riding_a_bike/KqBopb6sIw8_000007_000017.mp4 267
data/kinetics400/train_video/cooking_egg/42dbuhteL4o_000070_000080.mp4 71
data/kinetics400/train_video/high_jump/Yosl9f1nPwk_000000_000010.mp4 151
data/kinetics400/train_video/blasting_sand/fXwnRcs9mKA_000004_000014.mp4 23
data/kinetics400/train_video/playing_paintball/DVBDBXg3FRo_000033_000043.mp4 240
data/kinetics400/train_video/triple_jump/AZ6JGlR1toA_000026_000036.mp4 367
data/kinetics400/train_video/playing_volleyball/PVHEnPO9t_M_000004_000014.mp4 251
data/kinetics400/train_video/tossing_salad/YT7EHkqakLU_000062_000072.mp4 362
data/kinetics400/train_video/dancing_charleston/c8oNuRjYEf0_000019_000029.mp4 85
data/kinetics400/train_video/gymnastics_tumbling/CiI87x2IopM_000007_000017.mp4 147
data/kinetics400/train_video/reading_book/IbZg4KOh3uE_000042_000052.mp4 264
data/kinetics400/train_video/abseiling/AbjOPG_qq-4_000014_000024.mp4 0
data/kinetics400/train_video/crossing_river/6SEOBuZjRV4_000000_000010.mp4 78
data/kinetics400/train_video/blowing_glass/Iv5ckQfsBKk_000193_000203.mp4 24
data/kinetics400/train_video/jogging/jUuETK6bnQg_000027_000037.mp4 168
data/kinetics400/train_video/filling_eyebrows/TL2nZe5TJl0_000197_000207.mp4 126
data/kinetics400/train_video/eating_spaghetti/ozafHThSrtI_000040_000050.mp4 116
data/kinetics400/train_video/hockey_stop/tEA50azradg_000010_000020.mp4 154
data/kinetics400/train_video/chopping_wood/dZsk5Dp_5FE_000008_000018.mp4 56
data/kinetics400/train_video/zumba/51CYcmdAg-0_000156_000166.mp4 399
data/kinetics400/train_video/hurling_(sport)/-JS6qUnKaes_000030_000040.mp4 161
data/kinetics400/train_video/weaving_basket/17jSrwPw5tY_000088_000098.mp4 390
data/kinetics400/train_video/archery/r8syLdt8Irs_000034_000044.mp4 5
data/kinetics400/train_video/cooking_chicken/WX-q0GRb8tw_000081_000091.mp4 70
data/kinetics400/train_video/snatch_weight_lifting/MxRHLOtBY00_000157_000167.mp4 318
data/kinetics400/train_video/shearing_sheep/ie0Ol0Cp5ac_000039_000049.mp4 294
data/kinetics400/train_video/cleaning_windows/_X5IknZq2EM_000010_000020.mp4 65
data/kinetics400/train_video/faceplanting/gtcGmopPsMs_000056_000066.mp4 122
data/kinetics400/train_video/somersaulting/g5RmL3R_jJk_000001_000011.mp4 325
data/kinetics400/train_video/moving_furniture/Z-hAskBZzfI_000022_000032.mp4 200
data/kinetics400/train_video/playing_xylophone/SqXCP5haa-Q_000019_000029.mp4 252
data/kinetics400/train_video/catching_fish/-aGgP2rhewk_000003_000013.mp4 47
data/kinetics400/train_video/playing_bagpipes/DK8Teh4JL0U_000008_000018.mp4 219
data/kinetics400/train_video/stretching_leg/jIEbknvxsBg_000004_000014.mp4 334
data/kinetics400/train_video/bungee_jumping/6nLbrGnwrhg_000020_000030.mp4 40
data/kinetics400/train_video/jetskiing/x8FRXGBIvJU_000000_000010.mp4 167
data/kinetics400/train_video/pushing_car/08ZyuUSjX0w_000003_000013.mp4 261
data/kinetics400/train_video/washing_hair/ShP6Ax45CLQ_000186_000196.mp4 381
data/kinetics400/train_video/snowmobiling/brFYqCJtjmo_000018_000028.mp4 324
data/kinetics400/train_video/sharpening_pencil/rt5ZghaI4Zs_000003_000013.mp4 291
data/kinetics400/train_video/playing_basketball/cNni1cQj4WY_000000_000010.mp4 220
data/kinetics400/train_video/cleaning_shoes/7hm86qYb2v0_000040_000050.mp4 63
data/kinetics400/train_video/shaking_head/NwAY9sR3h_M_000011_000021.mp4 289
data/kinetics400/train_video/playing_bass_guitar/AMK-vfjdQQ4_000024_000034.mp4 221
data/kinetics400/train_video/salsa_dancing/FHL2rfGRRMc_000000_000010.mp4 283
data/kinetics400/train_video/busking/bgldXB_kO_o_000019_000029.mp4 41
data/kinetics400/train_video/ice_skating/KEPVLdFDwlk_000038_000048.mp4 164
data/kinetics400/train_video/flipping_pancake/h3DVmt4RuCQ_000002_000012.mp4 129
data/kinetics400/train_video/feeding_goats/U_ofnnSFPCc_000003_000013.mp4 125
data/kinetics400/train_video/krumping/YbFZVOEp5us_000010_000020.mp4 179
data/kinetics400/train_video/dunking_basketball/QnZtjUTFAsM_000000_000010.mp4 107
data/kinetics400/train_video/cleaning_shoes/4bEFcfyl7lU_000052_000062.mp4 63
data/kinetics400/train_video/tobogganing/s5t1djDfFgQ_000001_000011.mp4 360
data/kinetics400/train_video/spraying/LTLpkzAyThA_000106_000116.mp4 328
data/kinetics400/train_video/pull_ups/BrtUG9jAsJI_000002_000012.mp4 255
data/kinetics400/train_video/folding_napkins/ZshlHR7b50I_000017_000027.mp4 132
data/kinetics400/train_video/using_computer/zuyfDL97hXg_000008_000018.mp4 373
data/kinetics400/train_video/pushing_cart/rXEjVriWyLo_000001_000011.mp4 262
data/kinetics400/train_video/waxing_eyebrows/McB4f1fp1gc_000001_000011.mp4 388
data/kinetics400/train_video/cutting_watermelon/c-UhdS0vL3c_000149_000159.mp4 83
data/kinetics400/train_video/cutting_pineapple/L4EsXF39zRg_000025_000035.mp4 82
data/kinetics400/train_video/drop_kicking/sE9avujrPv8_000000_000010.mp4 105
data/kinetics400/train_video/tango_dancing/SVGMg-v57sM_000048_000058.mp4 348
data/kinetics400/train_video/busking/EXOyjENFQMc_000349_000359.mp4 41
data/kinetics400/train_video/playing_cello/YR4E2rRg1V4_000224_000234.mp4 223
data/kinetics400/train_video/bench_pressing/0__sU8X-Uc0_000003_000013.mp4 19
data/kinetics400/train_video/dancing_ballet/9-2FGd9dVA8_000058_000068.mp4 84
data/kinetics400/train_video/sticking_tongue_out/ziLPswxcgxo_000002_000012.mp4 331
data/kinetics400/train_video/crossing_river/61GZJHNc5H8_000002_000012.mp4 78
data/kinetics400/train_video/parkour/qC5ZVXuPS7g_000155_000165.mp4 207
data/kinetics400/train_video/playing_paintball/56AHb4JZ9h8_000049_000059.mp4 240
data/kinetics400/train_video/laughing/Z7oLhMNcTvU_000026_000036.mp4 180
data/kinetics400/train_video/washing_dishes/FG2WZVA-e2c_000002_000012.mp4 379
data/kinetics400/train_video/weaving_basket/-3d_wBqauwE_000322_000332.mp4 390
data/kinetics400/train_video/making_bed/g61j041Ij-U_000020_000030.mp4 186
data/kinetics400/train_video/planting_trees/izW7DfkXIFk_000043_000053.mp4 215
data/kinetics400/train_video/arm_wrestling/C1RAhZhG-fs_000073_000083.mp4 6
data/kinetics400/train_video/driving_car/_cbZlhduYJY_000503_000513.mp4 103
data/kinetics400/train_video/peeling_potatoes/KHnrbez29aA_000033_000043.mp4 211
data/kinetics400/train_video/shredding_paper/mwNJ32uZeng_000027_000037.mp4 300
data/kinetics400/train_video/texting/QdL8YufjgeA_000006_000016.mp4 355
data/kinetics400/train_video/waxing_chest/MIg4kq99ytk_000059_000069.mp4 387
data/kinetics400/train_video/gymnastics_tumbling/05_Xyv48uXE_000002_000012.mp4 147
data/kinetics400/train_video/cleaning_gutters/XWPs2l8a0_Y_000061_000071.mp4 61
data/kinetics400/train_video/tango_dancing/9y2Hyc-NNwI_000318_000328.mp4 348
data/kinetics400/train_video/clay_pottery_making/levWs0l1OVA_000004_000014.mp4 58
data/kinetics400/train_video/washing_feet/JETRa1ptctU_000148_000158.mp4 380
data/kinetics400/train_video/crossing_river/frUpYhIaReU_000023_000033.mp4 78
data/kinetics400/train_video/building_cabinet/dp8oHvKYymA_000664_000674.mp4 38
data/kinetics400/train_video/making_snowman/LwoT7J0T18c_000054_000064.mp4 189
data/kinetics400/train_video/hockey_stop/gZFYZATFCdM_000005_000015.mp4 154
data/kinetics400/train_video/walking_the_dog/o75GsXSNOk8_000003_000013.mp4 378
data/kinetics400/train_video/applying_cream/MBzfOU9_kew_000020_000030.mp4 4
data/kinetics400/train_video/playing_basketball/XT7yaRU5s4M_000003_000013.mp4 220
data/kinetics400/train_video/somersaulting/DSoQZA3SNUM_000115_000125.mp4 325
data/kinetics400/train_video/recording_music/4WXtrVZe9oA_000104_000114.mp4 266
data/kinetics400/train_video/marching/ZWFpZXxI0V8_000022_000032.mp4 192
data/kinetics400/train_video/stretching_arm/b0--x4dsAHo_000064_000074.mp4 333
data/kinetics400/train_video/playing_basketball/W7UZ1YsyOek_000064_000074.mp4 220
data/kinetics400/train_video/archery/N9NsgiDD4c4_000011_000021.mp4 5
data/kinetics400/train_video/balloon_blowing/7miPtxAkURA_000039_000049.mp4 12
data/kinetics400/train_video/playing_bass_guitar/AQgkbHRFR2s_000039_000049.mp4 221
data/kinetics400/train_video/skiing_(not_slalom_or_crosscountry)/aSADnMYDWOI_000491_000501.mp4 308
data/kinetics400/train_video/washing_feet/mz8lM3ABzSY_000353_000363.mp4 380
data/kinetics400/train_video/hugging/Xp3gx4S226U_000027_000037.mp4 158
data/kinetics400/train_video/cleaning_shoes/Of527grwm8c_000090_000100.mp4 63
data/kinetics400/train_video/playing_bass_guitar/GIcX3QWmDQU_000214_000224.mp4 221
data/kinetics400/train_video/spinning_poi/pCL97uRSlJE_000041_000051.mp4 326
data/kinetics400/train_video/dancing_charleston/McOrXHVcI1Y_000042_000052.mp4 85
data/kinetics400/train_video/blowing_out_candles/0AOBsYOqNxQ_000010_000020.mp4 27
data/kinetics400/train_video/deadlifting/XxDao6Gh1D4_000003_000013.mp4 88
data/kinetics400/train_video/diving_cliff/Com1G0TC-zc_000032_000042.mp4 93
data/kinetics400/train_video/exercising_arm/R1zHj1S9QEI_000029_000039.mp4 119
data/kinetics400/train_video/eating_ice_cream/PPR5UHHSEJY_000000_000010.mp4 115
data/kinetics400/train_video/juggling_balls/SY4Q2F-Rh-4_000068_000078.mp4 169
data/kinetics400/train_video/waxing_eyebrows/qKLTRFRJDnI_000008_000018.mp4 388
data/kinetics400/train_video/bench_pressing/Em43aa4r1Uw_000014_000024.mp4 19
data/kinetics400/train_video/riding_unicycle/UNb2dA0Opsg_000064_000074.mp4 275
data/kinetics400/train_video/snowkiting/NHbI4ZMvUHQ_000014_000024.mp4 323
data/kinetics400/train_video/dribbling_basketball/q9xMd0r_cz8_000005_000015.mp4 99
data/kinetics400/train_video/springboard_diving/25_AC4ISvZg_000073_000083.mp4 329
data/kinetics400/train_video/flying_kite/whHJojfYPjY_000018_000028.mp4 130
data/kinetics400/train_video/spray_painting/74-3BuysIAg_000080_000090.mp4 327
data/kinetics400/train_video/bee_keeping/0FUlCKCqKSY_000265_000275.mp4 17
data/kinetics400/train_video/playing_harp/Oo1BXcTqbA4_000511_000521.mp4 234
data/kinetics400/train_video/bartending/o1jK6MqyzaI_000064_000074.mp4 15
data/kinetics400/train_video/making_pizza/qJbtY5UKJzQ_000020_000030.mp4 188
data/kinetics400/train_video/drumming_fingers/JF-iawU0cMM_000004_000014.mp4 106
data/kinetics400/train_video/snowboarding/K0kvY2iB_Co_000004_000014.mp4 322
data/kinetics400/train_video/tying_knot_(not_on_a_tie)/6Tje2oihT10_000057_000067.mp4 369
data/kinetics400/train_video/petting_cat/23uD5oqmFR0_000019_000029.mp4 213
data/kinetics400/train_video/playing_ukulele/kD2fWNzui78_000022_000032.mp4 249
data/kinetics400/train_video/flipping_pancake/s4NUjE-GNDI_000004_000014.mp4 129
data/kinetics400/train_video/picking_fruit/2iKA_ohW38c_000044_000054.mp4 214
data/kinetics400/train_video/motorcycling/RyyP2BQftNw_000004_000014.mp4 199
data/kinetics400/train_video/playing_monopoly/pNB5lYJCp0A_000000_000010.mp4 238
data/kinetics400/train_video/playing_ukulele/GzLH8Gwv0_Q_000089_000099.mp4 249
data/kinetics400/train_video/washing_feet/NVet9U3DJFo_000047_000057.mp4 380
data/kinetics400/train_video/playing_ukulele/yHyNEJEEfIM_000011_000021.mp4 249
data/kinetics400/train_video/headbutting/L2awVXzRBMY_000022_000032.mp4 150
data/kinetics400/train_video/juggling_soccer_ball/rUOsBwEZsYQ_000053_000063.mp4 171
data/kinetics400/train_video/playing_cymbals/m7_6hGEeesw_000010_000020.mp4 228
data/kinetics400/train_video/cleaning_windows/UivzkE_jdGk_000096_000106.mp4 65
data/kinetics400/train_video/massaging_person's_head/dE6urGn-Hlo_000099_000109.mp4 196
data/kinetics400/train_video/writing/yleZHUcryPc_000071_000081.mp4 396
data/kinetics400/train_video/exercising_arm/ezz5fOWut5g_000003_000013.mp4 119
data/kinetics400/train_video/tap_dancing/dRnULd8nBHY_000019_000029.mp4 349
data/kinetics400/train_video/bookbinding/rONiJ2rLlsM_000191_000201.mp4 29
data/kinetics400/train_video/eating_spaghetti/s8LN4juy_AU_000013_000023.mp4 116
data/kinetics400/train_video/feeding_goats/GsDk-wAjpag_000002_000012.mp4 125
data/kinetics400/train_video/tickling/tn4dBZ2jzIg_000095_000105.mp4 359
data/kinetics400/train_video/long_jump/88o86wBdFJM_000426_000436.mp4 182
data/kinetics400/train_video/playing_trumpet/rFQgwE_gg2s_000001_000011.mp4 248
data/kinetics400/train_video/capoeira/5-1PPPwqnJk_000062_000072.mp4 43
data/kinetics400/train_video/cheerleading/OzxaWZmSVo0_000115_000125.mp4 55
data/kinetics400/train_video/driving_car/qzdnrb_eRFM_000079_000089.mp4 103
data/kinetics400/train_video/playing_drums/NMhloWqWSwk_000027_000037.mp4 230
data/kinetics400/train_video/climbing_ladder/sT0iB6FU3Q4_000000_000010.mp4 67
data/kinetics400/train_video/bandaging/TzhUDfPGeLA_000379_000389.mp4 13
data/kinetics400/train_video/scrambling_eggs/Exgx1eP62VI_000474_000484.mp4 285
data/kinetics400/train_video/headbanging/LMBV-THYhsE_000024_000034.mp4 149
data/kinetics400/train_video/long_jump/bVAwStlo-oY_000005_000015.mp4 182
data/kinetics400/train_video/feeding_goats/W5Tg7242Vio_000012_000022.mp4 125
data/kinetics400/train_video/filling_eyebrows/kwS_QA-RkIc_000170_000180.mp4 126
data/kinetics400/train_video/doing_nails/cz8-LSnz4NI_000024_000034.mp4 97
data/kinetics400/train_video/bowling/xMvCOkd6gCg_000003_000013.mp4 31
data/kinetics400/train_video/punching_person_(boxing)/oPSTpCjmrrU_000042_000052.mp4 259
data/kinetics400/train_video/brushing_teeth/2rIE0aLcEQE_000042_000052.mp4 37
data/kinetics400/train_video/salsa_dancing/_j6-afs7_0E_000037_000047.mp4 283
data/kinetics400/train_video/capoeira/5QjYRg41s68_000036_000046.mp4 43
data/kinetics400/train_video/whistling/NKq8QBExEnY_000015_000025.mp4 392
data/kinetics400/train_video/curling_hair/wG0d5M6ATI4_000667_000677.mp4 80
data/kinetics400/train_video/catching_or_throwing_frisbee/FEJpW18qSJA_000005_000015.mp4 49
data/kinetics400/train_video/front_raises/ufazOL1u41E_000127_000137.mp4 134
